series_id,period_end,fiscal_year,fiscal_quarter,entity,metric,value,units,source_type,source,notes
titn_gross_margin_parts_pct,2022-01-31,2022,Q4,Titan Machinery (TITN),gross_margin_parts_pct,31.3266,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-03-24_0001409171-22-000015.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2022-04-30,2023,Q1,Titan Machinery (TITN),gross_margin_parts_pct,30.9968,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-05-26_0001409171-22-000036.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2022-07-31,2023,Q2,Titan Machinery (TITN),gross_margin_parts_pct,32.1612,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-08-25_0001409171-22-000071.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2022-10-31,2023,Q3,Titan Machinery (TITN),gross_margin_parts_pct,33.6399,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-11-30_0001409171-22-000083.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2023-01-31,2023,Q4,Titan Machinery (TITN),gross_margin_parts_pct,33.1838,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-03-16_0001409171-23-000003.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2023-04-30,2024,Q1,Titan Machinery (TITN),gross_margin_parts_pct,32.6098,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-05-25_0001409171-23-000039.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2023-07-31,2024,Q2,Titan Machinery (TITN),gross_margin_parts_pct,32.6458,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-08-31_0001409171-23-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2023-10-31,2024,Q3,Titan Machinery (TITN),gross_margin_parts_pct,31.6426,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-11-30_0001409171-23-000076.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2024-01-31,2024,Q4,Titan Machinery (TITN),gross_margin_parts_pct,30.4276,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-03-21_0001409171-24-000018.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2024-04-30,2025,Q1,Titan Machinery (TITN),gross_margin_parts_pct,32.409,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-05-23_0001409171-24-000045.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2024-07-31,2025,Q2,Titan Machinery (TITN),gross_margin_parts_pct,32.3901,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-08-29_0001409171-24-000088.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2024-10-31,2025,Q3,Titan Machinery (TITN),gross_margin_parts_pct,31.0061,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-11-26_0001409171-24-000102.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2025-01-31,2025,Q4,Titan Machinery (TITN),gross_margin_parts_pct,29.144,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-03-20_0001409171-25-000005.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2025-04-30,2026,Q1,Titan Machinery (TITN),gross_margin_parts_pct,30.8145,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-05-22_0001409171-25-000043.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2025-07-31,2026,Q2,Titan Machinery (TITN),gross_margin_parts_pct,31.7235,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-08-28_0001409171-25-000079.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2025-10-31,2026,Q3,Titan Machinery (TITN),gross_margin_parts_pct,31.6964,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-11-25_0001628280-25-053907.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2026-01-31,2026,Q4,Titan Machinery (TITN),gross_margin_parts_pct,29.1409,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-03-19_0001628280-26-019629.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_parts_pct,2026-04-30,2027,Q1,Titan Machinery (TITN),gross_margin_parts_pct,30.2276,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-06-09_0001628280-26-041762.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2019-07-31,2020,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,32.6213,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-08-29_0001409171-19-000055.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2019-10-31,2020,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,34.4091,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-11-26_0001409171-19-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2020-04-30,2021,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,28.4435,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-05-28_0001409171-20-000028.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2020-07-31,2021,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,30.9735,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-08-27_0001409171-20-000061.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2020-10-31,2021,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,30.0552,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-11-24_0001409171-20-000068.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2021-01-31,2021,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,31.7998,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-03-18_0001409171-21-000017.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2021-04-30,2022,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,32.5102,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-05-27_0001409171-21-000041.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2021-07-31,2022,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,35.1777,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-08-26_0001409171-21-000069.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2021-10-31,2022,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,39.5901,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-11-23_0001409171-21-000086.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2022-01-31,2022,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,37.1514,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-03-24_0001409171-22-000015.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2022-04-30,2023,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,38.8592,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-05-26_0001409171-22-000036.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2022-07-31,2023,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,40.8122,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-08-25_0001409171-22-000071.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2022-10-31,2023,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,38.5436,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-11-30_0001409171-22-000083.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2023-01-31,2023,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,34.2072,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-03-16_0001409171-23-000003.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2023-04-30,2024,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,39.4562,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-05-25_0001409171-23-000039.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2023-07-31,2024,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,38.2527,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-08-31_0001409171-23-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2023-10-31,2024,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,34.9933,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-11-30_0001409171-23-000076.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2024-01-31,2024,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,33.6889,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-03-21_0001409171-24-000018.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2024-04-30,2025,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,34.5738,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-05-23_0001409171-24-000045.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2024-07-31,2025,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,23.6805,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-08-29_0001409171-24-000088.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2024-10-31,2025,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,22.9289,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-11-26_0001409171-24-000102.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2025-01-31,2025,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,21.0418,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-03-20_0001409171-25-000005.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2025-04-30,2026,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,18.9427,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-05-22_0001409171-25-000043.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2025-07-31,2026,Q2,Titan Machinery (TITN),gross_margin_rental_other_pct,23.2334,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-08-28_0001409171-25-000079.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2025-10-31,2026,Q3,Titan Machinery (TITN),gross_margin_rental_other_pct,26.3522,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-11-25_0001628280-25-053907.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2026-01-31,2026,Q4,Titan Machinery (TITN),gross_margin_rental_other_pct,26.2467,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-03-19_0001628280-26-019629.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_rental_other_pct,2026-04-30,2027,Q1,Titan Machinery (TITN),gross_margin_rental_other_pct,28.934,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-06-09_0001628280-26-041762.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2019-07-31,2020,Q2,Titan Machinery (TITN),gross_margin_service_pct,67.4381,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-08-29_0001409171-19-000055.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2019-10-31,2020,Q3,Titan Machinery (TITN),gross_margin_service_pct,67.5171,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-11-26_0001409171-19-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2020-04-30,2021,Q1,Titan Machinery (TITN),gross_margin_service_pct,67.4023,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-05-28_0001409171-20-000028.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2020-07-31,2021,Q2,Titan Machinery (TITN),gross_margin_service_pct,65.4649,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-08-27_0001409171-20-000061.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2020-10-31,2021,Q3,Titan Machinery (TITN),gross_margin_service_pct,66.595,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-11-24_0001409171-20-000068.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2021-01-31,2021,Q4,Titan Machinery (TITN),gross_margin_service_pct,63.2675,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-03-18_0001409171-21-000017.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2021-04-30,2022,Q1,Titan Machinery (TITN),gross_margin_service_pct,66.4501,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-05-27_0001409171-21-000041.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2021-07-31,2022,Q2,Titan Machinery (TITN),gross_margin_service_pct,67.0744,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-08-26_0001409171-21-000069.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2021-10-31,2022,Q3,Titan Machinery (TITN),gross_margin_service_pct,67.9979,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2021-11-23_0001409171-21-000086.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2022-01-31,2022,Q4,Titan Machinery (TITN),gross_margin_service_pct,63.9541,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-03-24_0001409171-22-000015.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2022-04-30,2023,Q1,Titan Machinery (TITN),gross_margin_service_pct,63.5526,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-05-26_0001409171-22-000036.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2022-07-31,2023,Q2,Titan Machinery (TITN),gross_margin_service_pct,66.8155,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-08-25_0001409171-22-000071.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2022-10-31,2023,Q3,Titan Machinery (TITN),gross_margin_service_pct,65.462,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2022-11-30_0001409171-22-000083.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2023-01-31,2023,Q4,Titan Machinery (TITN),gross_margin_service_pct,60.9372,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-03-16_0001409171-23-000003.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2023-04-30,2024,Q1,Titan Machinery (TITN),gross_margin_service_pct,64.4777,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-05-25_0001409171-23-000039.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2023-07-31,2024,Q2,Titan Machinery (TITN),gross_margin_service_pct,66.5521,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-08-31_0001409171-23-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2023-10-31,2024,Q3,Titan Machinery (TITN),gross_margin_service_pct,67.8491,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2023-11-30_0001409171-23-000076.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2024-01-31,2024,Q4,Titan Machinery (TITN),gross_margin_service_pct,63.0845,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-03-21_0001409171-24-000018.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2024-04-30,2025,Q1,Titan Machinery (TITN),gross_margin_service_pct,62.7853,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-05-23_0001409171-24-000045.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2024-07-31,2025,Q2,Titan Machinery (TITN),gross_margin_service_pct,65.8458,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-08-29_0001409171-24-000088.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2024-10-31,2025,Q3,Titan Machinery (TITN),gross_margin_service_pct,65.1168,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2024-11-26_0001409171-24-000102.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2025-01-31,2025,Q4,Titan Machinery (TITN),gross_margin_service_pct,56.1396,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-03-20_0001409171-25-000005.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2025-04-30,2026,Q1,Titan Machinery (TITN),gross_margin_service_pct,62.2669,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-05-22_0001409171-25-000043.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2025-07-31,2026,Q2,Titan Machinery (TITN),gross_margin_service_pct,64.1803,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-08-28_0001409171-25-000079.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2025-10-31,2026,Q3,Titan Machinery (TITN),gross_margin_service_pct,63.8812,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2025-11-25_0001628280-25-053907.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2026-01-31,2026,Q4,Titan Machinery (TITN),gross_margin_service_pct,53.8466,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-03-19_0001628280-26-019629.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_service_pct,2026-04-30,2027,Q1,Titan Machinery (TITN),gross_margin_service_pct,60.4803,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2026-06-09_0001628280-26-041762.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only; (revenue-COGS)/revenue for this product line"
titn_gross_margin_total_pct,2019-07-31,2020,Q2,Titan Machinery (TITN),gross_margin_total_pct,20.3273,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-08-29_0001409171-19-000055.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_gross_margin_total_pct,2019-10-31,2020,Q3,Titan Machinery (TITN),gross_margin_total_pct,19.8855,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2019-11-26_0001409171-19-000066.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
titn_gross_margin_total_pct,2020-04-30,2021,Q1,Titan Machinery (TITN),gross_margin_total_pct,18.8293,percent,derived,"SEC 8-K EX-99.1 earnings release, CIK0001409171 (rel_2020-05-28_0001409171-20-000028.txt)","TITN is a CNH Industrial dealer (Case IH/New Holland), NOT a Deere dealer; ag-equipment channel proxy only"
