series_id,period_end,fiscal_year,fiscal_quarter,value,units,source_type,source,notes
de_ppa_net_sales,2021-10-31,2021,Q4,4661,USDm,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2021-10-31,2021,Q4,16.67,percent,inference,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2021-10-31,2021,Q4,777,USDm,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2021-10-31,2021,Q4,2809,USDm,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2021-10-31,2021,Q4,12.32,percent,inference,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2021-10-31,2021,Q4,346,USDm,filing,filings/2021-11-24__de-us-20211124-q4-8k__105843.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2022-01-30,2022,Q1,2544,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2022-01-30,2022,Q1,10.69,percent,inference,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2022-01-30,2022,Q1,272,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2022-01-30,2022,Q1,3356,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2022-01-30,2022,Q1,8.82,percent,inference,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2022-01-30,2022,Q1,296,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2022-01-30,2022,Q1,2631,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2022-01-30,2022,Q1,14.10,percent,inference,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2022-01-30,2022,Q1,371,USDm,filing,filings/2022-02-18__de-us-20220218-q1-8k__105812.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2022-05-01,2022,Q2,3347,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2022-05-01,2022,Q2,24.32,percent,inference,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2022-05-01,2022,Q2,814,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2022-05-01,2022,Q2,5117,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2022-05-01,2022,Q2,20.66,percent,inference,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2022-05-01,2022,Q2,1057,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2022-05-01,2022,Q2,3570,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2022-05-01,2022,Q2,14.57,percent,inference,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2022-05-01,2022,Q2,520,USDm,filing,filings/2022-05-20__de-us-20220520-q2-8k__105815.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2022-07-31,2022,Q3,3269,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2022-07-31,2022,Q3,15.72,percent,inference,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2022-07-31,2022,Q3,514,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2022-07-31,2022,Q3,6096,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2022-07-31,2022,Q3,21.21,percent,inference,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2022-07-31,2022,Q3,1293,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2022-07-31,2022,Q3,3635,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2022-07-31,2022,Q3,15.19,percent,inference,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2022-07-31,2022,Q3,552,USDm,filing,filings/2022-08-19__de-us-20220819-q3-8k__105811.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2022-10-30,2022,FY,12534,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales; annual (four-quarter) figure, not a quarter"
de_cf_operating_margin,2022-10-30,2022,FY,16.07,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_cf_operating_profit,2022-10-30,2022,FY,2014,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit; annual (four-quarter) figure, not a quarter"
de_ppa_net_sales,2022-10-30,2022,FY,22002,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales; annual (four-quarter) figure, not a quarter"
de_ppa_operating_margin,2022-10-30,2022,FY,19.93,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_ppa_operating_profit,2022-10-30,2022,FY,4386,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit; annual (four-quarter) figure, not a quarter"
de_sat_net_sales,2022-10-30,2022,FY,13381,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales; annual (four-quarter) figure, not a quarter"
de_sat_operating_margin,2022-10-30,2022,FY,14.57,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_sat_operating_profit,2022-10-30,2022,FY,1949,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit; annual (four-quarter) figure, not a quarter"
de_cf_net_sales,2022-10-30,2022,Q4,3373,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2022-10-30,2022,Q4,12.27,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2022-10-30,2022,Q4,414,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2022-10-30,2022,Q4,7434,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2022-10-30,2022,Q4,23.41,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2022-10-30,2022,Q4,1740,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2022-10-30,2022,Q4,3544,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2022-10-30,2022,Q4,14.28,percent,inference,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2022-10-30,2022,Q4,506,USDm,filing,filings/2022-11-23__de-us-20221123-q4-8k__105825.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2023-01-29,2023,Q1,3203,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2023-01-29,2023,Q1,19.51,percent,inference,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2023-01-29,2023,Q1,625,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2023-01-29,2023,Q1,5198,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2023-01-29,2023,Q1,23.24,percent,inference,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2023-01-29,2023,Q1,1208,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2023-01-29,2023,Q1,3001,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2023-01-29,2023,Q1,14.90,percent,inference,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2023-01-29,2023,Q1,447,USDm,filing,filings/2023-02-17__de-us-20230217-q1-8k__105833.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2023-04-30,2023,Q2,4112,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2023-04-30,2023,Q2,20.38,percent,inference,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2023-04-30,2023,Q2,838,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2023-04-30,2023,Q2,7822,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2023-04-30,2023,Q2,27.74,percent,inference,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2023-04-30,2023,Q2,2170,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2023-04-30,2023,Q2,4145,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2023-04-30,2023,Q2,20.48,percent,inference,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2023-04-30,2023,Q2,849,USDm,filing,filings/2023-05-19__de-us-20230519-q2-8k__105839.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2023-07-30,2023,Q3,3739,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2023-07-30,2023,Q3,19.15,percent,inference,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2023-07-30,2023,Q3,716,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2023-07-30,2023,Q3,6806,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2023-07-30,2023,Q3,26.18,percent,inference,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2023-07-30,2023,Q3,1782,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2023-07-30,2023,Q3,3739,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2023-07-30,2023,Q3,19.58,percent,inference,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2023-07-30,2023,Q3,732,USDm,filing,filings/2023-08-18__de-us-20230818-q3-8k__105829.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2023-10-29,2023,FY,14795,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales; annual (four-quarter) figure, not a quarter"
de_cf_operating_margin,2023-10-29,2023,FY,18.22,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_cf_operating_profit,2023-10-29,2023,FY,2695,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit; annual (four-quarter) figure, not a quarter"
de_ppa_net_sales,2023-10-29,2023,FY,26790,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales; annual (four-quarter) figure, not a quarter"
de_ppa_operating_margin,2023-10-29,2023,FY,26.11,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_ppa_operating_profit,2023-10-29,2023,FY,6996,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit; annual (four-quarter) figure, not a quarter"
de_sat_net_sales,2023-10-29,2023,FY,13980,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales; annual (four-quarter) figure, not a quarter"
de_sat_operating_margin,2023-10-29,2023,FY,17.68,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table); annual figure, not a quarter"
de_sat_operating_profit,2023-10-29,2023,FY,2472,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,"segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit; annual (four-quarter) figure, not a quarter"
de_cf_net_sales,2023-10-29,2023,Q4,3742,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2023-10-29,2023,Q4,13.79,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2023-10-29,2023,Q4,516,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2023-10-29,2023,Q4,6965,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2023-10-29,2023,Q4,26.36,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2023-10-29,2023,Q4,1836,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2023-10-29,2023,Q4,3094,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2023-10-29,2023,Q4,14.35,percent,inference,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2023-10-29,2023,Q4,444,USDm,filing,filings/2023-11-22__de-us-20231122-q4-8k__105823.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2024-01-28,2024,Q1,3212,USDm,filing,filings/2025-02-13__de-us-20250213-q1-8k__105841.md,segment_basis=modern-PPA; as_reported_or_restated=restated; Construction & Forestry net sales; comparative recast onto the FY2021 three-segment basis (PPA/SAT/CF); originally reported under the legacy-AT single Agriculture & Turf segment
de_cf_operating_margin,2024-01-28,2024,Q1,17.62,percent,inference,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2024-01-28,2024,Q1,566,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2024-01-28,2024,Q1,4849,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
de_ppa_operating_margin,2024-01-28,2024,Q1,21.55,percent,inference,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating margin; derived = de_ppa_operating_profit / de_ppa_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_ppa_operating_profit,2024-01-28,2024,Q1,1045,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag operating profit
de_sat_net_sales,2024-01-28,2024,Q1,2425,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf net sales
de_sat_operating_margin,2024-01-28,2024,Q1,13.44,percent,inference,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating margin; derived = de_sat_operating_profit / de_sat_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_sat_operating_profit,2024-01-28,2024,Q1,326,USDm,filing,filings/2024-02-15__de-us-20240215-q1-8k__105824.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Small Agriculture & Turf operating profit
de_cf_net_sales,2024-04-28,2024,Q2,3844,USDm,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry net sales
de_cf_operating_margin,2024-04-28,2024,Q2,17.38,percent,inference,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating margin; derived = de_cf_operating_profit / de_cf_net_sales * 100 (denominator is external segment net sales as presented in the earnings-release segment table)
de_cf_operating_profit,2024-04-28,2024,Q2,668,USDm,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Construction & Forestry operating profit
de_ppa_net_sales,2024-04-28,2024,Q2,6581,USDm,filing,filings/2024-05-16__de-us-20240516-q2-8k__105819.md,segment_basis=modern-PPA; as_reported_or_restated=as-reported; Production & Precision Ag net sales
