series_id,period_end,fiscal_year,fiscal_quarter,segment,component,value,units,source,notes
de_op_bridge,2024-01-28,2024,1,CF,opening_operating_profit,625,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,"prior-year same quarter, per 8-K segment table: 2024-02-15__de-us-20240215-q1-8k__105824.md"
de_op_bridge,2024-01-28,2024,1,CF,volume_mix,-7,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,price,88,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,currency,-27,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,warranty,-5,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,production_costs,-49,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,sag_rd,-13,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,special_items,0,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,other,-46,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-01-28,2024,1,CF,closing_operating_profit,566,USDm,slides/2024-02-15__de-us-20240215-slide__46430.md,"reported quarter, per 8-K segment table: 2024-02-15__de-us-20240215-q1-8k__105824.md"
de_op_bridge,2024-04-28,2024,2,CF,opening_operating_profit,838,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,"prior-year same quarter, per 8-K segment table: 2024-05-16__de-us-20240516-q2-8k__105819.md"
de_op_bridge,2024-04-28,2024,2,CF,volume_mix,-114,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,price,17,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,currency,-15,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,warranty,9,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,production_costs,4,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,sag_rd,-46,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,special_items,0,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,other,-25,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,parse=positional_missing_first; tie-break: 8-K narrative driver signs
de_op_bridge,2024-04-28,2024,2,CF,closing_operating_profit,668,USDm,slides/2024-05-16__de-us-20240516-slide__46443.md,"reported quarter, per 8-K segment table: 2024-05-16__de-us-20240516-q2-8k__105819.md"
de_op_bridge,2024-07-28,2024,3,CF,opening_operating_profit,716,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,"prior-year same quarter, per 8-K segment table: 2024-08-15__de-us-20240815-q3-8k__105836.md"
de_op_bridge,2024-07-28,2024,3,CF,volume_mix,-223,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,price,-37,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,currency,25,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,warranty,29,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,production_costs,-33,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,sag_rd,2,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,special_items,-20,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,other,-11,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,parse=prose_aligned
de_op_bridge,2024-07-28,2024,3,CF,closing_operating_profit,448,USDm,slides/2024-08-15__de-us-20240815-slide__46457.md,"reported quarter, per 8-K segment table: 2024-08-15__de-us-20240815-q3-8k__105836.md"
de_op_bridge,2024-10-27,2024,4,CF,opening_operating_profit,516,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,"prior-year same quarter, per 8-K segment table: 2024-11-21__de-us-20241121-q4-8k__105840.md"
de_op_bridge,2024-10-27,2024,4,CF,volume_mix,-312,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,price,6,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,currency,12,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,warranty,-10,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,production_costs,67,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,sag_rd,4,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,special_items,56,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,other,-11,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,parse=prose_aligned
de_op_bridge,2024-10-27,2024,4,CF,closing_operating_profit,328,USDm,slides/2024-11-21__de-us-20241121-slide__46477.md,"reported quarter, per 8-K segment table: 2024-11-21__de-us-20241121-q4-8k__105840.md"
de_op_bridge,2025-01-26,2025,1,CF,opening_operating_profit,566,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,"prior-year same quarter, per 8-K segment table: 2025-02-13__de-us-20250213-q1-8k__105841.md"
de_op_bridge,2025-01-26,2025,1,CF,volume_mix,-407,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,price,-33,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,currency,-8,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,warranty,-8,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,production_costs,-8,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,sag_rd,-32,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,special_items,0,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,other,-5,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,parse=prose_aligned; tie-break: 8-K narrative driver signs
de_op_bridge,2025-01-26,2025,1,CF,closing_operating_profit,65,USDm,slides/2025-02-13__de-us-20250213-slide__46456.md,"reported quarter, per 8-K segment table: 2025-02-13__de-us-20250213-q1-8k__105841.md"
de_op_bridge,2025-04-27,2025,2,CF,opening_operating_profit,668,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,"prior-year same quarter, per 8-K segment table: 2025-05-15__de-us-20250515-q2-8k__105808.md"
de_op_bridge,2025-04-27,2025,2,CF,volume_mix,-244,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,price,-53,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,currency,-14,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,warranty,-12,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,production_costs,-2,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,sag_rd,9,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,special_items,0,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,other,27,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,parse=prose_aligned
de_op_bridge,2025-04-27,2025,2,CF,closing_operating_profit,379,USDm,slides/2025-05-15__de-us-20250515-slide__46462.md,"reported quarter, per 8-K segment table: 2025-05-15__de-us-20250515-q2-8k__105808.md"
de_op_bridge,2025-07-27,2025,3,CF,opening_operating_profit,448,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,"prior-year same quarter, per 8-K segment table: 2025-08-15__de-us-20250815-q3-8k__143410.md"
de_op_bridge,2025-07-27,2025,3,CF,volume_mix,59,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,price,-160,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,currency,-1,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,warranty,-15,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,production_costs,-74,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,sag_rd,-34,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,special_items,4,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,other,10,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,parse=prose_greedy
de_op_bridge,2025-07-27,2025,3,CF,closing_operating_profit,237,USDm,slides/2025-08-15__de-us-20250815-slide__143404.md,"reported quarter, per 8-K segment table: 2025-08-15__de-us-20250815-q3-8k__143410.md"
de_op_bridge,2025-11-02,2025,4,CF,opening_operating_profit,328,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,"prior-year same quarter, per 8-K segment table: 2025-11-26__de-us-20251126-q4-8k__361233.md"
de_op_bridge,2025-11-02,2025,4,CF,volume_mix,235,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,price,-32,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,currency,4,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,warranty,-10,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,production_costs,-125,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,sag_rd,-58,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,special_items,-62,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,other,68,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,parse=prose_aligned
de_op_bridge,2025-11-02,2025,4,CF,closing_operating_profit,348,USDm,slides/2025-11-26__de-us-20251126-slide__361243.md,"reported quarter, per 8-K segment table: 2025-11-26__de-us-20251126-q4-8k__361233.md"
de_op_bridge,2026-02-01,2026,1,CF,opening_operating_profit,65,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,"prior-year same quarter, per 8-K segment table: 2026-02-19__de-us-20260219-q1-8k__603009.md"
de_op_bridge,2026-02-01,2026,1,CF,volume_mix,162,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,price,-7,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,currency,-8,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,warranty,-3,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,production_costs,-77,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,sag_rd,-13,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,special_items,0,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,other,18,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,parse=prose_aligned
de_op_bridge,2026-02-01,2026,1,CF,closing_operating_profit,137,USDm,slides/2026-02-19__de-us-20260219-slide__603088.md,"reported quarter, per 8-K segment table: 2026-02-19__de-us-20260219-q1-8k__603009.md"
de_op_bridge,2026-05-03,2026,2,CF,opening_operating_profit,379,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,"prior-year same quarter, per 8-K segment table: 2026-05-21__de-us-20260521-q2-8k-2__1042168.md"
de_op_bridge,2026-05-03,2026,2,CF,volume_mix,191,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,price,80,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,currency,-9,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,warranty,-82,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,production_costs,-34,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,sag_rd,0,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,special_items,0,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,other,36,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,parse=prose_greedy+shared; other recovered as arithmetic residual
de_op_bridge,2026-05-03,2026,2,CF,closing_operating_profit,561,USDm,slides/2026-05-21__de-us-20260521-slide__1042212.md,"reported quarter, per 8-K segment table: 2026-05-21__de-us-20260521-q2-8k-2__1042168.md"
de_op_bridge,2021-01-31,2021,1,PPA,opening_operating_profit,218,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,"prior-year same quarter, per 8-K segment table: 2021-02-19__de-us-20210219-q1-8k__105842.md"
de_op_bridge,2021-01-31,2021,1,PPA,volume_mix,185,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,price,196,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,currency,-55,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,warranty,6,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,production_costs,-38,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,sag_rd,26,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,special_items,90,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,other,15,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-01-31,2021,1,PPA,closing_operating_profit,643,USDm,slides/2021-02-19__de-us-20210219-slide__46421.md,"reported quarter, per 8-K segment table: 2021-02-19__de-us-20210219-q1-8k__105842.md"
de_op_bridge,2021-05-02,2021,2,PPA,opening_operating_profit,568,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,"prior-year same quarter, per 8-K segment table: 2021-05-21__de-us-20210521-q2-8k__105846.md"
de_op_bridge,2021-05-02,2021,2,PPA,volume_mix,235,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,price,297,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,currency,-8,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,warranty,8,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,production_costs,-139,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,sag_rd,5,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,special_items,4,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,other,37,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,parse=json_arrays; kept the most explicit read (json_arrays)
de_op_bridge,2021-05-02,2021,2,PPA,closing_operating_profit,1007,USDm,slides/2021-05-21__de-us-20210521-slide__46479.md,"reported quarter, per 8-K segment table: 2021-05-21__de-us-20210521-q2-8k__105846.md"
de_op_bridge,2021-08-01,2021,3,PPA,opening_operating_profit,605,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,"prior-year same quarter, per 8-K segment table: 2021-08-20__de-us-20210820-q3-8k__105827.md"
de_op_bridge,2021-08-01,2021,3,PPA,volume_mix,325,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,price,257,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,currency,85,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,warranty,-31,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,production_costs,-248,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,sag_rd,-44,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,special_items,0,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,other,-43,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-08-01,2021,3,PPA,closing_operating_profit,906,USDm,slides/2021-08-20__de-us-20210820-slide__46481.md,"reported quarter, per 8-K segment table: 2021-08-20__de-us-20210820-q3-8k__105827.md"
de_op_bridge,2021-10-31,2021,4,PPA,opening_operating_profit,578,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,"prior-year same quarter, per 8-K segment table: 2021-11-24__de-us-20211124-q4-8k__105843.md"
de_op_bridge,2021-10-31,2021,4,PPA,volume_mix,201,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,price,280,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,currency,57,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,warranty,5,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,production_costs,-391,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,sag_rd,-18,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,special_items,87,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,other,-22,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2021-10-31,2021,4,PPA,closing_operating_profit,777,USDm,slides/2021-11-24__de-us-20211124-slide__46437.md,"reported quarter, per 8-K segment table: 2021-11-24__de-us-20211124-q4-8k__105843.md"
de_op_bridge,2022-01-30,2022,1,PPA,opening_operating_profit,643,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,"prior-year same quarter, per 8-K segment table: 2022-02-18__de-us-20220218-q1-8k__105812.md"
de_op_bridge,2022-01-30,2022,1,PPA,volume_mix,-105,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,price,244,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,currency,55,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,warranty,39,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,production_costs,-407,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,sag_rd,-49,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,special_items,-101,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,other,-23,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,parse=json_objects
de_op_bridge,2022-01-30,2022,1,PPA,closing_operating_profit,296,USDm,slides/2022-02-18__de-us-20220218-slide__46449.md,"reported quarter, per 8-K segment table: 2022-02-18__de-us-20220218-q1-8k__105812.md"
de_op_bridge,2022-05-01,2022,2,PPA,opening_operating_profit,1007,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,"prior-year same quarter, per 8-K segment table: 2022-05-20__de-us-20220520-q2-8k__105815.md"
de_op_bridge,2022-05-01,2022,2,PPA,volume_mix,212,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,price,502,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,currency,62,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,warranty,24,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,production_costs,-627,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,sag_rd,-58,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,special_items,-46,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,other,-19,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,parse=json_arrays; tie-break: 8-K narrative driver signs
de_op_bridge,2022-05-01,2022,2,PPA,closing_operating_profit,1057,USDm,slides/2022-05-20__de-us-20220520-slide__46463.md,"reported quarter, per 8-K segment table: 2022-05-20__de-us-20220520-q2-8k__105815.md"
de_op_bridge,2022-07-31,2022,3,PPA,opening_operating_profit,906,USDm,slides/2022-08-19__de-us-20220819-slide__46460.md,"prior-year same quarter, per 8-K segment table: 2022-08-19__de-us-20220819-q3-8k__105811.md"
de_op_bridge,2022-07-31,2022,3,PPA,volume_mix,492,USDm,slides/2022-08-19__de-us-20220819-slide__46460.md,parse=json_keyed
de_op_bridge,2022-07-31,2022,3,PPA,price,646,USDm,slides/2022-08-19__de-us-20220819-slide__46460.md,parse=json_keyed
de_op_bridge,2022-07-31,2022,3,PPA,currency,-47,USDm,slides/2022-08-19__de-us-20220819-slide__46460.md,parse=json_keyed
