series_id,period_end,fiscal_year,fiscal_quarter,value,units,source_type,source,notes
us_dealer_new_inventory_months_combines,2018-04-30,2018,Q2,2.38,ratio,inference,https://web.archive.org/web/20240221182056id_/https://www.aem.org/AEM/media/docs/Statistics/18-05-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-05-31,2018,Q2,2.60,ratio,inference,https://web.archive.org/web/20221128235353id_/https://www.aem.org/AEM/media/docs/Statistics/18-06-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-06-30,2018,Q2,3.07,ratio,inference,https://web.archive.org/web/20240406053929id_/https://www.aem.org/AEM/media/docs/Statistics/18-07-USAG_1.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-07-31,2018,Q3,2.86,ratio,inference,https://web.archive.org/web/20240424214120id_/https://www.aem.org/AEM/media/docs/Statistics/18-08-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-08-31,2018,Q3,3.08,ratio,inference,https://web.archive.org/web/20200112085450id_/https://www.aem.org/AEM/media/docs/Statistics/18-09-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-09-30,2018,Q3,2.66,ratio,inference,https://web.archive.org/web/20200905134633id_/https://www.aem.org/AEM/media/docs/Statistics/18-10-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2018-12-31,2018,Q4,2.11,ratio,inference,https://web.archive.org/web/20240804043021id_/https://www.aem.org/AEM/media/docs/Statistics/19-01-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2019-01-31,2019,Q1,2.27,ratio,inference,https://web.archive.org/web/20240616100402id_/https://www.aem.org/AEM/media/docs/Statistics/19-02-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2020-02-29,2020,Q1,2.60,ratio,inference,https://web.archive.org/web/20200429132228id_/https://www.aem.org/AEM/media/docs/Statistics/20-3-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2020-12-31,2020,Q4,1.47,ratio,inference,https://web.archive.org/web/20210223130048id_/https://www.aem.org/AEM/media/docs/Statistics/21-1-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-01-31,2021,Q1,1.57,ratio,inference,https://web.archive.org/web/20240615210209id_/https://www.aem.org/AEM/media/docs/Statistics/21-2-USAG.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-02-28,2021,Q1,2.05,ratio,inference,https://web.archive.org/web/20240424211000id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-3-2021-Rerelease.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-03-31,2021,Q1,2.36,ratio,inference,https://web.archive.org/web/20240424220452id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-4-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-04-30,2021,Q2,2.31,ratio,inference,https://web.archive.org/web/20210629002748id_/https://www.aem.org/AEM/media/docs/US-Month-Ag-Report-5-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-05-31,2021,Q2,2.52,ratio,inference,https://web.archive.org/web/20210725073525id_/https://www.aem.org/AEM/media/docs/US-Month-Ag-Report-6-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-09-30,2021,Q3,2.03,ratio,inference,https://web.archive.org/web/20211216180812id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-10-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-10-31,2021,Q4,0.99,ratio,inference,https://web.archive.org/web/20240424231428id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-11-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-11-30,2021,Q4,0.91,ratio,inference,https://web.archive.org/web/20220113160436id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-12-2021.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2021-12-31,2021,Q4,0.80,ratio,inference,https://web.archive.org/web/20220212161515id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-1-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-01-31,2022,Q1,0.95,ratio,inference,https://web.archive.org/web/20220315023049id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-2-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-02-28,2022,Q1,1.16,ratio,inference,https://web.archive.org/web/20240520174121id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-3-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-03-31,2022,Q1,1.59,ratio,inference,https://web.archive.org/web/20220610104954id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-4-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-04-30,2022,Q2,1.68,ratio,inference,https://web.archive.org/web/20220704222116id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-5-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-05-31,2022,Q2,2.01,ratio,inference,https://web.archive.org/web/20240616153946id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-6-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-06-30,2022,Q2,2.27,ratio,inference,https://web.archive.org/web/20240424230400id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-7-2022_1.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-07-31,2022,Q3,2.27,ratio,inference,https://web.archive.org/web/20240518013842id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-8-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-08-31,2022,Q3,2.09,ratio,inference,https://web.archive.org/web/20221013180256id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-9-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-09-30,2022,Q3,2.38,ratio,inference,https://web.archive.org/web/20240626064006id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-10-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-10-31,2022,Q4,1.13,ratio,inference,https://web.archive.org/web/20250807222956id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-11-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-11-30,2022,Q4,1.52,ratio,inference,https://web.archive.org/web/20240221181032id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-12-2022.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2022-12-31,2022,Q4,1.79,ratio,inference,https://web.archive.org/web/20230222134208id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-1-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-01-31,2023,Q1,1.93,ratio,inference,https://web.archive.org/web/20240703132612id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-2-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-02-28,2023,Q1,1.92,ratio,inference,https://web.archive.org/web/20230507052042id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-3-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-03-31,2023,Q1,2.22,ratio,inference,https://web.archive.org/web/20240706204826id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-4-2023_1.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-04-30,2023,Q2,2.41,ratio,inference,https://web.archive.org/web/20240807160356id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-5-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-05-31,2023,Q2,2.71,ratio,inference,https://web.archive.org/web/20240712232943id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-6-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-06-30,2023,Q2,2.55,ratio,inference,https://web.archive.org/web/20240804182652id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-7-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-08-31,2023,Q3,2.70,ratio,inference,https://web.archive.org/web/20231105031404id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-9-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-09-30,2023,Q3,2.33,ratio,inference,https://web.archive.org/web/20231110233042id_/https://www.aem.org/AEM/media/docs/Statistics/US-Month-Ag-Report-10-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
us_dealer_new_inventory_months_combines,2023-10-31,2023,Q4,1.98,ratio,inference,https://web.archive.org/web/20240112001153id_/https://www.aem.org/AEM/media/docs/Statistics/US-Monthly-Ag-Report-11-2023.pdf,"DERIVED months of supply = AEM new-unit dealer field inventory at this date divided by average monthly retail unit sales over the trailing 12 months ending the same date. A trailing-12m denominator is used because US tractor and combine retail sales are strongly seasonal, so a current-month denominator would swing wildly. The trailing-12m total is reconstructed as YTD(this year) + prior-year annual - YTD(prior year), all read off the same AEM reports. NEW equipment only. AEM US Ag Tractor and Combine Report; preliminary retail unit sales reported by AEM member manufacturers, 50 states + DC. AEM states the data are partly estimates subject to revision and cover most but not all manufacturers."
