series_id,period_end,fiscal_year,fiscal_quarter,geography,country,segment,value,units,source_type,source,notes
ca_farmprice_canola_prairie,2021-12,,,Prairie provinces,Canada,,795.53,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2021-12,,,Prairie provinces,Canada,,627.04,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2021-12,,,Prairie provinces,Canada,,389.51,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-01,,,Prairie provinces,Canada,,352.43,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-01,,,Prairie provinces,Canada,,867.58,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-01,,,Prairie provinces,Canada,,725.36,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-01,,,Prairie provinces,Canada,,404.57,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-02,,,Prairie provinces,Canada,,356.22,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-02,,,Prairie provinces,Canada,,919.28,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-02,,,Prairie provinces,Canada,,705.79,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-02,,,Prairie provinces,Canada,,421.68,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-03,,,Prairie provinces,Canada,,378.73,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-03,,,Prairie provinces,Canada,,998.17,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-03,,,Prairie provinces,Canada,,695.9,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-03,,,Prairie provinces,Canada,,452.14,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-04,,,Prairie provinces,Canada,,385.77,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-04,,,Prairie provinces,Canada,,1057.14,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-04,,,Prairie provinces,Canada,,653.63,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-04,,,Prairie provinces,Canada,,475.91,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-05,,,Prairie provinces,Canada,,399.22,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-05,,,Prairie provinces,Canada,,1081.58,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-05,,,Prairie provinces,Canada,,626.66,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-05,,,Prairie provinces,Canada,,512.54,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-06,,,Prairie provinces,Canada,,400.22,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-06,,,Prairie provinces,Canada,,1095.13,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-06,,,Prairie provinces,Canada,,619.74,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-06,,,Prairie provinces,Canada,,516.58,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-07,,,Prairie provinces,Canada,,391.2,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-07,,,Prairie provinces,Canada,,1014.06,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-07,,,Prairie provinces,Canada,,559.12,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-07,,,Prairie provinces,Canada,,471.17,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-08,,,Prairie provinces,Canada,,336.68,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-08,,,Prairie provinces,Canada,,933.34,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-08,,,Prairie provinces,Canada,,499.95,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-08,,,Prairie provinces,Canada,,416.91,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-09,,,Prairie provinces,Canada,,340.82,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-09,,,Prairie provinces,Canada,,842.53,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-09,,,Prairie provinces,Canada,,462.69,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-09,,,Prairie provinces,Canada,,413.4,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-10,,,Prairie provinces,Canada,,355.97,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-10,,,Prairie provinces,Canada,,853.5,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-10,,,Prairie provinces,Canada,,469.59,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-10,,,Prairie provinces,Canada,,417.94,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-11,,,Prairie provinces,Canada,,376.59,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-11,,,Prairie provinces,Canada,,877.19,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-11,,,Prairie provinces,Canada,,469.94,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-11,,,Prairie provinces,Canada,,436.99,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2022-12,,,Prairie provinces,Canada,,379.96,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2022-12,,,Prairie provinces,Canada,,877.55,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2022-12,,,Prairie provinces,Canada,,489.16,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2022-12,,,Prairie provinces,Canada,,436.71,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-01,,,Prairie provinces,Canada,,379.19,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-01,,,Prairie provinces,Canada,,875.06,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-01,,,Prairie provinces,Canada,,495.39,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-01,,,Prairie provinces,Canada,,434.26,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-02,,,Prairie provinces,Canada,,381.34,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-02,,,Prairie provinces,Canada,,851.02,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-02,,,Prairie provinces,Canada,,485.28,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-02,,,Prairie provinces,Canada,,430.48,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-03,,,Prairie provinces,Canada,,378.26,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-03,,,Prairie provinces,Canada,,835.28,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-03,,,Prairie provinces,Canada,,473.75,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-03,,,Prairie provinces,Canada,,421.86,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-04,,,Prairie provinces,Canada,,384.68,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-04,,,Prairie provinces,Canada,,809.94,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-04,,,Prairie provinces,Canada,,466.9,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-04,,,Prairie provinces,Canada,,413.5,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-05,,,Prairie provinces,Canada,,386.64,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-05,,,Prairie provinces,Canada,,787.7,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-05,,,Prairie provinces,Canada,,455.36,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-05,,,Prairie provinces,Canada,,400.22,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-06,,,Prairie provinces,Canada,,377.45,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-06,,,Prairie provinces,Canada,,747.31,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-06,,,Prairie provinces,Canada,,422.79,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-06,,,Prairie provinces,Canada,,391.8,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-07,,,Prairie provinces,Canada,,374.44,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-07,,,Prairie provinces,Canada,,773.06,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-07,,,Prairie provinces,Canada,,419.41,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-07,,,Prairie provinces,Canada,,397.79,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-08,,,Prairie provinces,Canada,,353.32,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-08,,,Prairie provinces,Canada,,782.79,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-08,,,Prairie provinces,Canada,,500.5,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-08,,,Prairie provinces,Canada,,385.24,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-09,,,Prairie provinces,Canada,,313.39,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-09,,,Prairie provinces,Canada,,750.95,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-09,,,Prairie provinces,Canada,,518.4,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-09,,,Prairie provinces,Canada,,365.07,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-10,,,Prairie provinces,Canada,,318.18,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-10,,,Prairie provinces,Canada,,740.66,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-10,,,Prairie provinces,Canada,,510.79,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-10,,,Prairie provinces,Canada,,358.16,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-11,,,Prairie provinces,Canada,,319.03,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-11,,,Prairie provinces,Canada,,718.14,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-11,,,Prairie provinces,Canada,,492.31,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-11,,,Prairie provinces,Canada,,354.2,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_barley_prairie,2023-12,,,Prairie provinces,Canada,,305.66,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_canola_prairie,2023-12,,,Prairie provinces,Canada,,712.56,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_durum_prairie,2023-12,,,Prairie provinces,Canada,,482.24,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
ca_farmprice_wheat_ex_durum_prairie,2023-12,,,Prairie provinces,Canada,,346.9,CAD per tonne,official_stat,"Statistics Canada Table 32-10-0077 (Farm product prices, crops and livestock), downloaded 2026-08-16","simple mean of Saskatchewan, Alberta and Manitoba monthly average farm prices; last observation 2026-06"
